0,0.554054054054,0.272727272727,0.199494949495,0.696874458397,0.66915733773
0.621212121212,0.0675675675676,1,1,0.0511390518198,0.155343420108
0.191919191919,0,0.0909090909091,0,0.00709321869317,0.817135107826
0.0909090909091,0.702702702703,0.272727272727,1,0.746849792223,0.43896083176
0.242424242424,0,0.272727272727,0.199494949495,0.0183179913719,0.602042173
0.191919191919,0.693693693694,0.0909090909091,0,0.492748034506,0.325870183742
0.010101010101,0.445945945946,0.454545454545,1,0.325792392007,0.84290158747
0.79797979798,0,1,1,0.0390047215149,0.14202143218
0.00580808080808,1,0,0.199494949495,0.387896539906,0.460978009413
0.0530303030303,0.328828828829,0.727272727273,1,0.173066903028,0.637594064935
0.00580808080808,0.445945945946,0.454545454545,1,0.325792392007,0.853006089292
0.030303030303,0.427927927928,0,1,0.0656062309145,0.633552264206
0.0909090909091,0,0.454545454545,1,0.0206534258952,0.671869598745
0.191919191919,0.702702702703,0.272727272727,0.199494949495,0.904110657811,0.0857287207169
0.010101010101,0.445945945946,0.454545454545,0.199494949495,0.395308976022,0.663839178876
0.040404040404,0,0.727272727273,0.199494949495,0.0367937469654,0.719413938894
0.494949494949,0.121621621622,0.454545454545,1,0.0351285345728,0.354827558699
0.010101010101,0.693693693694,0.0909090909091,0.60101010101,0.461843347368,0.614779163454
0.242424242424,0.18018018018,1,1,0.078900176516,0.383040391416
0.0909090909091,0.328828828829,0.727272727273,1,0.173066903028,0.513946871593
0.0909090909091,0.783783783784,0,1,0.270697305793,0.623447762385
0.0217171717172,0.783783783784,0,0.199494949495,0.289945506183,0.561969846039
0.0151515151515,0.504504504505,0.0909090909091,1,0.235669235587,0.716116680405
0.040404040404,0.554054054054,0.272727272727,0.199494949495,0.696874458397,0.506687584758
0,0.567567567568,0.454545454545,0.199494949495,1,0.302337330816
0.242424242424,0.445945945946,0.454545454545,0,0.428849387538,0.17467492754
0.010101010101,0.572072072072,0,0.199494949495,0.217625987022,0.588906320632
0.0909090909091,0,1,0,0.0501973276685,0.505092137102
0.116161616162,0,0.727272727273,0,0.0400464273627,0.533544286968
0.040404040404,0.572072072072,0,1,0.203068307254,0.752998112054
0.0707070707071,0.554054054054,0.272727272727,1,0.575386354271,0.568192091898
0.494949494949,0,0,0.60101010101,0.000200101298697,0.829180737629
0.0217171717172,0.693693693694,0.0909090909091,0.60101010101,0.461843347368,0.690031111229
0.0530303030303,0.238738738739,0.727272727273,0.199494949495,0.0989923603296,0.59406493472
0.0707070707071,0.189189189189,0.0909090909091,0.199494949495,0.0194138252414,0.713085329859
0.030303030303,0.328828828829,0.727272727273,0.199494949495,0.20595226205,0.609434413806
0.0217171717172,0,0.727272727273,0.199494949495,0.0367937469654,0.673411864812
0.040404040404,0.702702702703,0.272727272727,1,0.746849792223,0.559948945675
0.00252525252525,0.572072072072,0,0.199494949495,0.217625987022,0.483074959449
0.0707070707071,0.378378378378,0.0909090909091,0,0.0932084191897,0.689127024224
0.0909090909091,0.135135135135,1,1,0.066480725994,0.588826548249
0.040404040404,0.328828828829,0.727272727273,0.60101010101,0.185654253847,0.580051586141
0.030303030303,0.301801801802,0.272727272727,0.199494949495,0.0927429871545,0.830829366873
0.308080808081,0.216216216216,0,1,0.00772187946696,0.827452336001
0.0217171717172,0,0.272727272727,1,0.013963616109,0.552423750897
0.040404040404,0,0.454545454545,0,0.0291906560968,0.73409205733
0.040404040404,0.0900900900901,0.727272727273,0,0.0572830994491,0.716010317228
0.242424242424,0.121621621622,0.454545454545,1,0.0351285345728,0.557981226899
0.116161616162,0.427927927928,0,0,0.0726261526812,0.710133751695
0.040404040404,0.554054054054,0.272727272727,1,0.575386354271,0.652750817667
0.0151515151515,0,1,0,0.0501973276685,0.636450660781
0.14898989899,0.0675675675676,1,1,0.0511390518198,0.532134974872
0.393939393939,0,0,0.60101010101,0.000200101298697,0.871726008456
0.040404040404,0.148648648649,0.272727272727,0.199494949495,0.0353503905095,0.760257398889
0.308080808081,0.216216216216,0,0.60101010101,0.00814568119236,0.845161804983
0.0909090909091,0.0900900900901,0.727272727273,0.60101010101,0.0471390944327,0.564575743877
0.0707070707071,0,0.0909090909091,0,0.00709321869317,0.734703645598
0.0530303030303,0.328828828829,0.727272727273,0.60101010101,0.185654253847,0.594144707102
0.0217171717172,0,1,0.60101010101,0.0418910896622,0.646581753397
0.116161616162,0,0.272727272727,0,0.0189661485765,0.761108304305
0.0909090909091,0.148648648649,0.272727272727,0.60101010101,0.0312066663382,0.804876751669
0.0707070707071,0.783783783784,0,0,0.297573420094,0.62397957827
0.191919191919,0.18018018018,0.727272727273,0.199494949495,0.0747678295722,0.419576142739
0.242424242424,0.0900900900901,0.727272727273,0,0.0572830994491,0.395857154253
0.116161616162,0,0.272727272727,1,0.013963616109,0.776850054511
0.191919191919,0.400900900901,0.272727272727,0.199494949495,0.207874323973,0.341425798389
0.0909090909091,1,0,0.199494949495,0.387896539906,0.475337038317
0.242424242424,0.18018018018,0.727272727273,0.199494949495,0.0747678295722,0.379424043396
0.191919191919,0.693693693694,0.0909090909091,1,0.448645763436,0.513069375382
0.14898989899,0.238738738739,0.727272727273,0.199494949495,0.0989923603296,0.400483952456
0.040404040404,0,0.0909090909091,1,0.00585747940144,0.693222006541
0.14898989899,0.18018018018,0.727272727273,1,0.0621497947152,0.551173983567
0.393939393939,0,0.272727272727,0.60101010101,0.015844478678,0.560268035206
0.621212121212,0.18018018018,0.727272727273,1,0.0621497947152,0.289254660037
0.040404040404,0.0900900900901,0.727272727273,0.60101010101,0.0471390944327,0.68130933071
0.116161616162,0.400900900901,0.272727272727,0.199494949495,0.207874323973,0.420400457362
0.010101010101,0.135135135135,1,0.60101010101,0.0710945365209,0.605711702609
0.191919191919,0,0,0,0.000668670690597,0.895232270588
0.010101010101,0.693693693694,0.0909090909091,1,0.448645763436,0.622889355705
0.191919191919,0.18018018018,1,0.199494949495,0.0930119034415,0.331932884835
0.308080808081,0.148648648649,0.272727272727,0,0.036435881445,0.460605738293
0.116161616162,0.189189189189,0.0909090909091,0.199494949495,0.0194138252414,0.810141728933
0.14898989899,0.554054054054,0.272727272727,0.199494949495,0.696874458397,0.257265934533
0.0530303030303,0.243243243243,0.454545454545,1,0.0622525345274,0.81716169862
0.0151515151515,0.328828828829,0.727272727273,0.199494949495,0.20595226205,0.715797590874
0.00580808080808,0.135135135135,1,0,0.0843717610455,0.524849097243
0.0151515151515,0.324324324324,0.454545454545,0.199494949495,0.149818572869,0.77852527455
0.116161616162,0,0,0.199494949495,0.000478912326016,0.756667641662
0.116161616162,0.378378378378,0.0909090909091,0.60101010101,0.0870161045345,0.748849948148
0.14898989899,0.693693693694,0.0909090909091,0,0.492748034506,0.389953997926
0.030303030303,0.324324324324,0.454545454545,1,0.122731117948,0.868003297258
0.0151515151515,0.554054054054,0.272727272727,0.60101010101,0.627861230508,0.808200600952
0.14898989899,0.702702702703,0.272727272727,0.199494949495,0.904110657811,0.156194325525
0.308080808081,0.135135135135,1,1,0.066480725994,0.339138990082
0.14898989899,0.378378378378,0.0909090909091,0.60101010101,0.0870161045345,0.665354854149
0.0530303030303,0.783783783784,0,0,0.297573420094,0.6628021379
0.191919191919,0.135135135135,1,0.60101010101,0.0710945365209,0.407078469434
0.116161616162,0,0.272727272727,0.199494949495,0.0183179913719,0.777275507219
0.00580808080808,0.693693693694,0.0909090909091,0.60101010101,0.461843347368,0.585263381817
0.0909090909091,0.135135135135,1,0,0.0843717610455,0.444278990613
0.0530303030303,0.783783783784,0,1,0.270697305793,0.610950089079
0.0707070707071,0.693693693694,0.0909090909091,0.60101010101,0.461843347368,0.659983513708
0.14898989899,0.148648648649,0.272727272727,0,0.036435881445,0.661366235009
0.0151515151515,0.135135135135,1,0,0.0843717610455,0.642646315845
0.116161616162,0,0.727272727273,0.60101010101,0.0326264064279,0.615842795224
0.010101010101,0,1,0.199494949495,0.0465552358018,0.569814130348
0.040404040404,0,0.272727272727,1,0.013963616109,0.676602760124
0.242424242424,0,0.272727272727,0.60101010101,0.015844478678,0.66423804079
0.0909090909091,0.445945945946,0.454545454545,0.60101010101,0.352403037665,0.428776557556
0.191919191919,0.148648648649,0.272727272727,0,0.036435881445,0.570957534502
0.191919191919,0.887387387387,0.0909090909091,0.199494949495,0.622012301265,0.141037572792
0.116161616162,0.18018018018,0.727272727273,1,0.0621497947152,0.557289866248
0.0909090909091,0,0.272727272727,0,0.0189661485765,0.791687717712
0.030303030303,0,0.272727272727,0.199494949495,0.0183179913719,0.665328263355
0.191919191919,0.554054054054,0.272727272727,0.60101010101,0.627861230508,0.293136916
0.0530303030303,0.378378378378,0.0909090909091,0.199494949495,0.0907007748133,0.73988885048
0.308080808081,0,0.454545454545,0,0.0291906560968,0.434945621826
0.0909090909091,0.328828828829,0.727272727273,0,0.221795913293,0.317201584811
0.010101010101,0.135135135135,1,0,0.0843717610455,0.585476108171
